"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","epochs","max_vocab_length","loss_function","optimizer","best_epoch","dense_units","dropout_rate","embed_dim","learning_rate","best_val_loss","f1","accuracy","precision","recall","loss","val_loss","val_accuracy","val_precision","val_recall"
"volcanic-sweep-43","finished","-","jacobh0830","","2021-07-12T03:27:11.000Z","670","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.6","300","0.001","0.4752756953239441","0.8107684747220345","0.7674523939834299","0.7360510832891839","0.9023689877961236","0.5159018039703369","0.4752756953239441","0.7678163051605225","0.764066219329834","0.8375950455665588"
"charmed-sweep-192","finished","-","jacobh0830","","2021-07-13T06:37:26.000Z","575","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.2","300","0.0031622776601683794","0.4674418866634369","0.8104160752026751","0.7731519051842904","0.7523207121731237","0.8782347109698151","0.4593341052532196","0.4674418866634369","0.7733422517776489","0.787291407585144","0.807014524936676"
"polar-sweep-193","finished","-","jacobh0830","","2021-07-13T06:47:02.000Z","547","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.2","300","0.001","0.4661871790885926","0.8103051284115611","0.7776624455055015","0.7659198831121393","0.8601510956141251","0.4612448811531067","0.4661871790885926","0.7722942233085632","0.7744749784469604","0.828265368938446"
"fast-sweep-13","finished","-","jacobh0830","","2021-07-11T22:11:58.000Z","640","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.2","300","0.001","0.46804508566856384","0.8100198176773683","0.7738501896691641","0.75530719649932","0.8732779543978395","0.4694558084011078","0.46804508566856384","0.7724847793579102","0.76839280128479","0.8408776521682739"
"stellar-sweep-163","finished","-","jacobh0830","","2021-07-13T02:32:14.000Z","518","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","6","64","0.6","300","0.001","0.47269731760025024","0.8098484240917476","0.7762658765357542","0.7628732019823522","0.86298841144498","0.4721103012561798","0.4752722978591919","0.7643864154815674","0.7687692642211914","0.8191084861755371"
"lyric-sweep-73","finished","-","jacobh0830","","2021-07-12T08:52:31.000Z","671","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.2","300","0.001","0.4701057970523834","0.8097660223804678","0.7776624455055015","0.7673521850899743","0.8571428571428571","0.4628653526306152","0.4701057970523834","0.7697218060493469","0.7556499242782593","0.8607463836669922"
"hardy-sweep-133","finished","-","jacobh0830","","2021-07-12T22:26:21.000Z","513","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","64","0.2","300","0.001","0.4675864577293396","0.809718932069915","0.7756430822654613","0.7613400355175631","0.8646634533210269","0.4610835313796997","0.46919044852256775","0.7721036672592163","0.7722026109695435","0.8322390913963318"
"trim-sweep-83","finished","-","jacobh0830","","2021-07-12T10:36:47.000Z","641","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.4","200","0.001","0.4750744998455048","0.8093832333428562","0.7733406307207428","0.7554291470387817","0.8716370970498752","0.4754144251346588","0.4750744998455048","0.7689595818519592","0.7719553709030151","0.8246371746063232"
"floral-sweep-207","finished","-","jacobh0830","","2021-07-13T08:46:48.000Z","554","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.4","300","0.0031622776601683794","0.4676476120948791","0.809175795431126","0.7728310717723216","0.754478803287412","0.8724233411957748","0.4644815027713776","0.4701954424381256","0.7693406939506531","0.7685436010360718","0.8324118852615356"
"dry-sweep-67","finished","-","jacobh0830","","2021-07-12T07:46:23.000Z","653","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","6","32","0.2","200","0.0031622776601683794","0.4712231755256653","0.8091102165023617","0.7726989638968049","0.7542625808929996","0.8725600793081052","0.463610976934433","0.47153863310813904","0.7710556387901306","0.7789682149887085","0.8165169358253479"
"ruby-sweep-118","finished","-","jacobh0830","","2021-07-12T20:26:13.000Z","513","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.8","300","0.001","0.4775253832340241","0.8088980694367204","0.7730197973087739","0.7557152188112345","0.8701329778142413","0.5027101635932922","0.4778344631195069","0.765625","0.7841529846191406","0.7933655977249146"
"robust-sweep-12","finished","-","jacobh0830","","2021-07-11T22:01:22.000Z","634","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.2","300","0.0031622776601683794","0.467527449131012","0.80886804113909","0.7723781304848358","0.753943870014771","0.8724233411957748","0.4668384492397308","0.467527449131012","0.769245445728302","0.7728599309921265","0.8236005306243896"
"royal-sweep-102","finished","-","jacobh0830","","2021-07-12T18:18:37.000Z","507","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.6","300","0.0031622776601683794","0.4715723991394043","0.808690270261692","0.7724913658067074","0.7547097156398104","0.8709875910163061","0.47688671946525574","0.4715723991394043","0.7654344439506531","0.7637171149253845","0.8320663571357727"
"robust-sweep-208","finished","-","jacobh0830","","2021-07-13T08:56:03.000Z","549","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.4","300","0.001","0.4706854820251465","0.8085099514132136","0.7761148961065922","0.7659184047954003","0.8561173213003794","0.46546459197998047","0.4706854820251465","0.7715319991111755","0.7848739624023438","0.8068417310714722"
"azure-sweep-72","finished","-","jacobh0830","","2021-07-12T08:41:16.000Z","674","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.2","300","0.0031622776601683794","0.4662978351116181","0.8080201627791245","0.7743031309566497","0.7617130750605327","0.860322018254538","0.4598684012889862","0.4662978351116181","0.7722942233085632","0.7743862867355347","0.8284381628036499"
"curious-sweep-132","finished","-","jacobh0830","","2021-07-12T22:17:44.000Z","516","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.2","300","0.0031622776601683794","0.4693048894405365","0.8079915536424918","0.776907543359692","0.769744986382768","0.850237582470174","0.4637419581413269","0.4693048894405365","0.7709603905677795","0.7720257043838501","0.8296475410461426"
"silver-sweep-182","finished","-","jacobh0830","","2021-07-13T05:13:51.000Z","478","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.2","100","0.0031622776601683794","0.4740830957889557","0.8079746145709799","0.7738690622228094","0.7605370342434756","0.8617235839059242","0.4686230421066284","0.4768513143062592","0.7674351930618286","0.7653400897979736","0.833966851234436"
"confused-sweep-68","finished","-","jacobh0830","","2021-07-12T07:57:18.000Z","647","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.2","200","0.001","0.4725749790668487","0.8079451042152119","0.7744541113858117","0.7623582216291623","0.8593306669401429","0.4695731997489929","0.4725749790668487","0.7687690258026123","0.7801300287246704","0.8085694313049316"
"dutiful-sweep-103","finished","-","jacobh0830","","2021-07-12T18:27:05.000Z","501","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.6","300","0.001","0.47374171018600464","0.8076978268148408","0.7723781304848358","0.7568577063288113","0.8658599118039175","0.4785849452018738","0.4786757826805115","0.7633383870124817","0.736540675163269","0.888735294342041"
"stellar-sweep-218","finished","-","jacobh0830","","2021-07-13T10:21:11.000Z","518","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.6","200","0.001","0.47352898120880127","0.8075578890254216","0.7724158755921263","0.7573181682131098","0.8649369295456876","0.4753136038780213","0.4739043414592743","0.7666730284690857","0.7543806433677673","0.8553904891014099"
"dauntless-sweep-162","finished","-","jacobh0830","","2021-07-13T02:23:38.000Z","515","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.6","300","0.0031622776601683794","0.46887364983558655","0.8075254651200153","0.7739068073300999","0.7617993876746795","0.8590913752435647","0.4712066054344177","0.46887364983558655","0.7709603905677795","0.761838436126709","0.8505528569221497"
"treasured-sweep-128","finished","-","jacobh0830","","2021-07-12T21:45:05.000Z","476","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.2","200","0.001","0.4723406434059143","0.807177341486965","0.7738690622228094","0.7625809590415665","0.8573137797832701","0.46955716609954834","0.4723406434059143","0.7714367508888245","0.7574836611747742","0.861264705657959"
"charmed-sweep-143","finished","-","jacobh0830","","2021-07-12T23:47:37.000Z","538","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.4","200","0.001","0.4723379611968994","0.8069762189022619","0.7742087681884235","0.7641235601454368","0.8549208628174888","0.47342681884765625","0.4723379611968994","0.7687690258026123","0.7784590125083923","0.8116793632507324"
"youthful-sweep-58","finished","-","jacobh0830","","2021-07-12T06:10:05.000Z","668","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.8","300","0.001","0.5021950602531433","0.806964098033541","0.7608281276539528","0.727759767020166","0.9055139643797218","0.5777444243431091","0.5138232707977295","0.7624809741973877","0.7457854747772217","0.8636834621429443"
"amber-sweep-112","finished","-","jacobh0830","","2021-07-12T19:37:12.000Z","471","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.8","200","0.0031622776601683794","0.48230037093162537","0.8068695013517104","0.7667541094985563","0.7431491076568797","0.8825419615082214","0.5097615718841553","0.4904192090034485","0.7571455836296082","0.7306651473045349","0.8863165378570557"
"atomic-sweep-89","finished","-","jacobh0830","","2021-07-12T16:37:57.000Z","487","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.4","300","0.00031622776601683794","0.4834105670452118","0.8068309070548711","0.765602883726197","0.7401763547641469","0.8866782894062147","0.48839959502220154","0.4834105670452118","0.7612423896789551","0.7651907205581665","0.8180719017982483"
"fluent-sweep-78","finished","-","jacobh0830","","2021-07-12T09:46:17.000Z","585","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.4","100","0.001","0.48109170794487","0.8065484139577997","0.767622246966237","0.7462495639027794","0.8774484668239155","0.4865555167198181","0.48109170794487","0.7646722793579102","0.7524345517158508","0.8543538451194763"
"dainty-sweep-202","finished","-","jacobh0830","","2021-07-13T08:03:24.000Z","513","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.4","200","0.0031622776601683794","0.4702833592891693","0.8064479509592463","0.7747560722441353","0.767170626349892","0.8499641062455133","0.4671732485294342","0.4724975824356079","0.7701029181480408","0.7494456768035889","0.8759502172470093"
"pious-sweep-158","finished","-","jacobh0830","","2021-07-13T01:50:59.000Z","479","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.6","200","0.001","0.48068735003471375","0.8063942587444237","0.7739445524373904","0.7648321324543922","0.8527330530202031","0.4795866012573242","0.48068735003471375","0.7623856663703918","0.7484912276268005","0.8571181893348694"
"efficient-sweep-148","finished","-","jacobh0830","","2021-07-13T00:31:24.000Z","523","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","64","0.4","300","0.001","0.47128692269325256","0.8063836094733028","0.7781342593466322","0.7780390910535515","0.8368714319898813","0.46512705087661743","0.4730700552463531","0.7673399448394775","0.7953742742538452","0.7783344984054565"
"valiant-sweep-74","finished","-","jacobh0830","","2021-07-12T09:03:43.000Z","678","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.2","300","0.00031622776601683794","0.4822709560394287","0.8063236167088449","0.7660180799063921","0.7424412416213573","0.882234300755478","0.4840838611125946","0.4822709560394287","0.7623856663703918","0.7482665181159973","0.8576365113258362"
"stoic-sweep-149","finished","-","jacobh0830","","2021-07-13T00:40:09.000Z","509","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.4","300","0.00031622776601683794","0.48327791690826416","0.8063215560753415","0.7624700398210882","0.7332288488987154","0.8956004512357707","0.4847517907619476","0.48327791690826416","0.7609565258026123","0.779349148273468","0.7902557253837585"
"vocal-sweep-183","finished","-","jacobh0830","","2021-07-13T05:21:50.000Z","478","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.2","100","0.001","0.4789772629737854","0.8062975466326483","0.7650178345631947","0.7398503968480558","0.8858578607322326","0.47877997159957886","0.48367202281951904","0.7606707215309143","0.7736384868621826","0.8001036643981934"
"lilac-sweep-123","finished","-","jacobh0830","","2021-07-12T21:06:44.000Z","449","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","64","0.2","100","0.001","0.4830912947654724","0.8062344688748388","0.7674901390907203","0.7466282152116287","0.8761836392848596","0.4804505705833435","0.4871912598609924","0.7576219439506531","0.7913074493408203","0.7612301111221313"
"stoic-sweep-224","finished","-","jacobh0830","","2021-07-13T11:14:52.000Z","558","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.6","300","0.00031622776601683794","0.48189544677734375","0.8060451013833617","0.7682072961292392","0.7490534472131725","0.8724233411957748","0.4872138798236847","0.48189544677734375","0.7605754733085632","0.7761848568916321","0.795093297958374"
"tough-sweep-212","finished","-","jacobh0830","","2021-07-13T09:31:32.000Z","482","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.6","100","0.0031622776601683794","0.47827422618865967","0.8059635068980864","0.7696038650989866","0.7531711374506135","0.8667145250059823","0.4821191430091858","0.48049861192703247","0.7637194991111755","0.7704381942749023","0.8140981197357178"
"silver-sweep-188","finished","-","jacobh0830","","2021-07-13T06:02:45.000Z","513","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.2","200","0.001","0.4734232723712921","0.8059482940956348","0.7749070526732972","0.7689537410742006","0.8466823915495847","0.4691318869590759","0.4734232723712921","0.765910804271698","0.7495130896568298","0.864374577999115"
"skilled-sweep-98","finished","-","jacobh0830","","2021-07-12T17:46:47.000Z","465","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.6","200","0.001","0.47804009914398193","0.8059267867518884","0.7730764149697096","0.7634162003485919","0.8534509281099374","0.48715102672576904","0.47804009914398193","0.7630525827407837","0.74368816614151","0.8702487945556641"
"vivid-sweep-7","finished","-","jacobh0830","","2021-07-11T21:10:23.000Z","591","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.2","200","0.0031622776601683794","0.4732489585876465","0.805917045964485","0.7714533753562195","0.7586217300787497","0.8595015895805559","0.4769532382488251","0.4732489585876465","0.7640053629875183","0.7598493099212646","0.8363856077194214"
"sandy-sweep-203","finished","-","jacobh0830","","2021-07-13T08:11:58.000Z","511","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.4","200","0.001","0.47561711072921753","0.8058735038262803","0.7759450431237851","0.7724038491677898","0.8423751410111784","0.4719894230365753","0.4760883152484894","0.7666730284690857","0.7727495431900024","0.8172079920768738"
"devout-sweep-213","finished","-","jacobh0830","","2021-07-13T09:39:35.000Z","479","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","128","0.6","100","0.001","0.4856067895889282","0.8057940926677362","0.7669617075886538","0.7462203967491042","0.8757050558917034","0.4877438545227051","0.4907846748828888","0.7555258870124817","0.7256302237510681","0.8951278328895569"
"logical-sweep-142","finished","-","jacobh0830","","2021-07-12T23:39:21.000Z","495","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.4","200","0.0031622776601683794","0.4668060541152954","0.8057577439044293","0.7753788665144282","0.7709315761531494","0.8438792602468123","0.4693315029144287","0.4668060541152954","0.7720083594322205","0.7732174396514893","0.8299930691719055"
"cool-sweep-222","finished","-","jacobh0830","","2021-07-13T10:56:12.000Z","562","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","6","128","0.6","300","0.0031622776601683794","0.4699830412864685","0.8057415330350436","0.7754921018362996","0.7713303110833203","0.8433664923255735","0.46881821751594543","0.47294244170188904","0.7689595818519592","0.7698603868484497","0.8287836909294128"
"apricot-sweep-147","finished","-","jacobh0830","","2021-07-13T00:22:31.000Z","532","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.4","300","0.0031622776601683794","0.4651159346103668","0.8057237024588425","0.775284503746202","0.7707266824822075","0.8440501828872252","0.46375784277915955","0.4651159346103668","0.76953125","0.7581609487533569","0.8546993732452393"
"ancient-sweep-62","finished","-","jacobh0830","","2021-07-12T06:53:40.000Z","620","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.2","100","0.0031622776601683794","0.47445887327194214","0.8056","0.7706984732104101","0.7572111769482961","0.8605954944791987","0.4711698293685913","0.47445887327194214","0.7670541405677795","0.7611310482025146","0.8417415618896484"
"stoic-sweep-27","finished","-","jacobh0830","","2021-07-12T00:37:31.000Z","650","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.4","300","0.0031622776601683794","0.4729597568511963","0.8053928256159217","0.7711702870515409","0.7591068619145589","0.8576898095921786","0.48665475845336914","0.4759506583213806","0.765910804271698","0.7770753502845764","0.807014524936676"
"stoic-sweep-137","finished","-","jacobh0830","","2021-07-12T22:59:57.000Z","467","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.4","100","0.0031622776601683794","0.4762127697467804","0.8051030359226871","0.7699246985109555","0.7562015736680882","0.8607664171196117","0.4781233072280884","0.4762127697467804","0.7661966681480408","0.7567775845527649","0.8488251566886902"
"dulcet-sweep-18","finished","-","jacobh0830","","2021-07-11T23:04:40.000Z","616","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.4","100","0.001","0.48355400562286377","0.8050456911873418","0.7660746975673278","0.7455573035017188","0.8748504426896386","0.5031312108039856","0.48355400562286377","0.7628620266914368","0.7643853425979614","0.8239461183547974"
"fresh-sweep-223","finished","-","jacobh0830","","2021-07-13T11:05:35.000Z","556","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","6","128","0.6","300","0.001","0.47065162658691406","0.8050153025965051","0.7763602393039802","0.7760540591986295","0.8362219259563122","0.4678942859172821","0.4712083339691162","0.7688643336296082","0.7681020498275757","0.8320663571357727"
"rare-sweep-44","finished","-","jacobh0830","","2021-07-12T03:38:22.000Z","705","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.6","300","0.00031622776601683794","0.4949260950088501","0.8048262517893942","0.765848226923585","0.7454540156195361","0.8744744128807301","0.5345426797866821","0.5011712312698364","0.7469512224197388","0.7132353186607361","0.9049758315086364"
"vocal-sweep-77","finished","-","jacobh0830","","2021-07-12T09:36:10.000Z","605","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.4","100","0.0031622776601683794","0.4716092050075531","0.8047193629831035","0.7722837677166098","0.7641309359151682","0.8498615526612655","0.4755968749523163","0.4716092050075531","0.769245445728302","0.7608493566513062","0.8481340408325195"
"vocal-sweep-28","finished","-","jacobh0830","","2021-07-12T00:48:22.000Z","634","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.4","300","0.001","0.4727540016174317","0.8046972380764941","0.7752656311925566","0.7734165642044201","0.8386148429220934","0.4869209825992584","0.4727540016174317","0.7694360017776489","0.7818881869316101","0.807014524936676"
"trim-sweep-152","finished","-","jacobh0830","","2021-07-13T01:04:44.000Z","452","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.6","100","0.0031622776601683794","0.47850027680397034","0.8046209843329641","0.7669994526959443","0.7490939093025312","0.8690390729155985","0.48757418990135193","0.47850027680397034","0.7640053629875183","0.7680971622467041","0.8194540143013"
"crimson-sweep-92","finished","-","jacobh0830","","2021-07-12T17:01:40.000Z","446","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.6","100","0.0031622776601683794","0.4793599843978882","0.8046166529266282","0.7674146488761394","0.7502586997013866","0.8674665846237992","0.48853373527526855","0.482477992773056","0.7629573345184326","0.7540024518966675","0.846233606338501"
"prime-sweep-164","finished","-","jacobh0830","","2021-07-13T02:40:53.000Z","520","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","64","0.6","300","0.00031622776601683794","0.487162709236145","0.8045930132237367","0.7649045992413234","0.7434485157699443","0.8766964072060985","0.4921921193599701","0.4882299304008484","0.758098304271698","0.7651379108428955","0.8099516034126282"
"silver-sweep-113","finished","-","jacobh0830","","2021-07-12T19:45:04.000Z","469","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.8","200","0.001","0.4835589826107025","0.8045637285280705","0.7678864627172701","0.7517073460419265","0.8654155129388439","0.5119392275810242","0.4853617548942566","0.7616235017776489","0.7673283219337463","0.8147892355918884"
"confused-sweep-88","finished","-","jacobh0830","","2021-07-12T16:29:40.000Z","496","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.4","300","0.001","0.4706133008003235","0.8045636390576383","0.7759639156774303","0.7760099085365854","0.8352989436980822","0.467746764421463","0.4706133008003235","0.7704839706420898","0.7667772173881531","0.8389772176742554"
"whole-sweep-172","finished","-","jacobh0830","","2021-07-13T03:46:05.000Z","494","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.8","200","0.0031622776601683794","0.4763075113296509","0.8045241074475518","0.7729820522014834","0.7667575269483335","0.8462038081564284","0.4937274754047394","0.4763075113296509","0.7661966681480408","0.7715868353843689","0.8182446360588074"
"true-sweep-33","finished","-","jacobh0830","","2021-07-12T01:39:45.000Z","603","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.6","100","0.001","0.4904398620128632","0.804181098466106","0.7609979806367599","0.7341822185832463","0.8889344682596657","0.5321659445762634","0.4974345564842224","0.7580030560493469","0.7592592835426331","0.8217000961303711"
"neat-sweep-217","finished","-","jacobh0830","","2021-07-13T10:12:26.000Z","524","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.6","200","0.0031622776601683794","0.47293901443481445","0.8041663928501019","0.7750391605488138","0.7741262059149138","0.8366321402933032","0.47135064005851746","0.47293901443481445","0.7684832215309143","0.7673566937446594","0.8325846791267395"
"serene-sweep-63","finished","-","jacobh0830","","2021-07-12T07:04:02.000Z","628","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.2","100","0.001","0.4807630479335785","0.8041001911923008","0.7698869534036651","0.7585788771674549","0.8554336307387277","0.48059552907943726","0.48080629110336304","0.7639100551605225","0.7632834911346436","0.8289564847946167"
"playful-sweep-138","finished","-","jacobh0830","","2021-07-12T23:07:45.000Z","468","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.4","100","0.001","0.4808060228824615","0.8040296582849773","0.7705474927812481","0.7606978375575686","0.8525963149078727","0.4834862947463989","0.4808060228824615","0.7624809741973877","0.7810953855514526","0.7909467816352844"
"light-sweep-104","finished","-","jacobh0830","","2021-07-12T18:35:27.000Z","503","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","32","0.6","300","0.00031622776601683794","0.4868539869785309","0.8037335542034341","0.7674523939834299","0.7524829252289064","0.8624756435237412","0.4969637393951416","0.4868539869785309","0.7598132491111755","0.7481391429901123","0.8508983850479126"
"pretty-sweep-8","finished","-","jacobh0830","","2021-07-11T21:20:20.000Z","600","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.2","200","0.001","0.4737091064453125","0.8035597220401207","0.7737935720082284","0.7718099675723326","0.8380337059446894","0.4760131537914276","0.4737091064453125","0.7675305008888245","0.762382447719574","0.8403593897819519"
"elated-sweep-177","finished","-","jacobh0830","","2021-07-13T04:29:11.000Z","572","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.8","300","0.0031622776601683794","0.4723033010959625","0.8035481770833333","0.7722082775020289","0.7669245347500544","0.8438450757187297","0.4871003627777099","0.4723033010959625","0.7666730284690857","0.7711547613143921","0.8203179240226746"
"glowing-sweep-157","finished","-","jacobh0830","","2021-07-13T01:43:00.000Z","478","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","64","0.6","200","0.0031622776601683794","0.4773927927017212","0.8034558612554595","0.7673014135542681","0.7527254263612198","0.8615184767374287","0.4827668368816376","0.4773927927017212","0.7639100551605225","0.7714004516601562","0.8127159476280212"
"astral-sweep-14","finished","-","jacobh0830","","2021-07-11T22:22:39.000Z","652","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","8","0.2","300","0.00031622776601683794","0.48223328590393066","0.8034451729014012","0.7691509238115011","0.7580581582218988","0.8546132020647454","0.489463210105896","0.48223328590393066","0.761432945728302","0.757689893245697","0.8341395854949951"
"iconic-sweep-23","finished","-","jacobh0830","","2021-07-11T23:55:20.000Z","627","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.4","200","0.001","0.480524867773056","0.8033812064013132","0.773925679883745","0.7727014397575145","0.8365979557652207","0.4999864101409912","0.48108571767807007","0.7658155560493469","0.7740289568901062","0.8125432133674622"
"electric-sweep-122","finished","-","jacobh0830","","2021-07-12T20:59:10.000Z","453","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","6","64","0.2","100","0.0031622776601683794","0.4777364432811737","0.8032733224222586","0.7731519051842904","0.7705592363487926","0.8388883191467542","0.4706854820251465","0.4810618460178375","0.7595274448394775","0.7367962598800659","0.8773323893547058"
"curious-sweep-227","finished","-","jacobh0830","","2021-07-13T11:41:25.000Z","483","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.8","100","0.0031622776601683794","0.4863035976886749","0.8032434636678742","0.7632438145205428","0.7421028226975018","0.8753632106108775","0.49895966053009033","0.4863035976886749","0.7558117508888245","0.7643009424209595","0.8056323528289795"
"proud-sweep-108","finished","-","jacobh0830","","2021-07-12T19:07:07.000Z","443","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.8","100","0.001","0.49154677987098694","0.8032021972191445","0.7619982259799574","0.7389169633628115","0.879738830205449","0.5194709300994873","0.4924444258213043","0.7561928629875183","0.7314031720161438","0.8816516995429993"
"fast-sweep-187","finished","-","jacobh0830","","2021-07-13T05:54:14.000Z","510","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","8","128","0.2","200","0.0031622776601683794","0.47230246663093567","0.8031532346987477","0.7742653858493592","0.7743890828308474","0.8341366697432742","0.46494853496551514","0.47230246663093567","0.7704839706420898","0.7906416654586792","0.7940566539764404"
"amber-sweep-38","finished","-","jacobh0830","","2021-07-12T02:31:54.000Z","652","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.6","200","0.001","0.4826901257038117","0.8030922709265585","0.7683016588974654","0.7564660381919265","0.8558438450757188","0.5248028635978699","0.4907376766204834","0.7600038051605225","0.7772688865661621","0.7916378974914551"
"denim-sweep-117","finished","-","jacobh0830","","2021-07-12T20:17:36.000Z","516","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","32","0.8","300","0.0031622776601683794","0.4761626124382019","0.8030595839355604","0.7711325419442505","0.7649115208513798","0.8452124568420333","0.5056575536727905","0.48435819149017334","0.7645769715309143","0.7575710415840149","0.8427781462669373"
"splendid-sweep-9","finished","-","jacobh0830","","2021-07-11T21:30:21.000Z","597","vvpkvg0a","LSTM","128","9","70000","binary_crossentropy","adam","7","8","0.2","200","0.00031622776601683794","0.490515410900116","0.802990325417766","0.7632626870741881","0.7427293064876958","0.8738932759033261","0.49848222732543945","0.5001114010810852","0.7467606663703918","0.7873668670654297","0.7408431172370911"
