"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","embedding_dimension","epochs","max_vocab_length","loss_function","optimizer","learning_rate","dense_units","dropout_rate","filters","kernel_size","pool_size","best_epoch","best_val_loss","loss","f1","accuracy","precision","recall","val_accuracy","val_loss","val_precision","val_recall"
"drawn-sweep-87","finished","-","jacobh0830","","2021-07-13T23:58:32.000Z","231","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","32","5","3","8","0.4971885681152344","0.49481821060180664","0.7953344151149526","0.7595825391133676","0.7502879660503183","0.8461354391002632","0.7513338327407837","0.4971885681152344","0.7321741580963135","0.8657567501068115"
"olive-sweep-126","finished","-","jacobh0830","","2021-07-14T02:45:31.000Z","245","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","32","3","5","7","0.4902096390724182","0.4949272274971008","0.7952281276066667","0.7544492045218638","0.7368605261622819","0.8636379174785492","0.7577172517776489","0.49417221546173096","0.755713164806366","0.8284381628036499"
"toasty-sweep-45","finished","-","jacobh0830","","2021-07-13T21:09:34.000Z","225","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","32","3","3","6","0.4956964254379273","0.49971580505371094","0.794965105471273","0.754373714307283","0.7372311827956989","0.8625098280518237","0.7533345818519592","0.4979380965232849","0.7356711626052856","0.8626468777656555"
"amber-sweep-148","finished","-","jacobh0830","","2021-07-14T04:22:13.000Z","247","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","32","5","5","8","0.49534448981285095","0.49603334069252014","0.7948086820317745","0.7577141563024893","0.746375288926245","0.8499641062455133","0.7549542784690857","0.49534448981285095","0.7658730149269104","0.8002764582633972"
"good-sweep-108","finished","-","jacobh0830","","2021-07-14T01:26:42.000Z","243","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","32","5","5","8","0.4945017993450165","0.4989776909351349","0.7939327860441251","0.757449940551456","0.7476370224973576","0.8463405462687588","0.754192054271698","0.4945017993450165","0.7502340078353882","0.8308569192886353"
"polar-sweep-5","finished","-","jacobh0830","","2021-07-13T18:40:25.000Z","199","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","32","3","3","8","0.49465036392211914","0.4961516857147217","0.7938492191014846","0.7578651367316511","0.7489615862717157","0.8444603972242163","0.7556211948394775","0.49465036392211914","0.7484965324401855","0.8386316299438477"
"resilient-sweep-12","finished","-","jacobh0830","","2021-07-13T19:04:13.000Z","207","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","64","5","5","8","0.4848918914794922","0.482608824968338","0.793693247482252","0.7641685696491592","0.767538397675384","0.8216935015212115","0.76171875","0.4848918914794922","0.7582089304924011","0.8337940573692322"
"true-sweep-65","finished","-","jacobh0830","","2021-07-13T22:30:02.000Z","215","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","32","3","3","8","0.49364396929740906","0.4946342408657074","0.7936082243826126","0.755996753920773","0.7444444444444445","0.8497248145489351","0.7569550275802612","0.49364396929740906","0.7519850730895996","0.8344851136207581"
"sweepy-sweep-28","finished","-","jacobh0830","","2021-07-13T20:03:25.000Z","209","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","32","5","5","7","0.49276432394981384","0.4940508008003235","0.7934998146028471","0.758261460358201","0.7508542836221626","0.8412812361125355","0.7544779181480408","0.4954458475112915","0.739877462387085","0.855563223361969"
"summer-sweep-47","finished","-","jacobh0830","","2021-07-13T21:17:03.000Z","220","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","32","5","3","7","0.4953914284706116","0.49883824586868286","0.7934352733968457","0.7565251854228395","0.7462502258900067","0.8469900523023279","0.7533345818519592","0.49691587686538696","0.7300446033477783","0.8769868612289429"
"dulcet-sweep-68","finished","-","jacobh0830","","2021-07-13T22:40:58.000Z","215","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","32","5","5","6","0.4958130121231079","0.4926432967185974","0.7933860485962161","0.7563930775473229","0.7460040335932091","0.8471951594708235","0.7473323345184326","0.5017053484916687","0.7838522791862488","0.7480995059013367"
"pious-sweep-145","finished","-","jacobh0830","","2021-07-14T04:09:31.000Z","252","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","32","3","3","8","0.492813378572464","0.4961865246295929","0.7925735819634853","0.7589974899503652","0.7550679335210919","0.8339999316309439","0.7545731663703918","0.492813378572464","0.7664233446121216","0.79820317029953"
"comic-sweep-26","finished","-","jacobh0830","","2021-07-13T19:56:36.000Z","204","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","32","3","5","7","0.496515840291977","0.49538853764534","0.7921712420192664","0.7561099892426444","0.747965257531584","0.8419307421461046","0.7507622241973877","0.4969605803489685","0.7836194634437561","0.7570835947990417"
"smooth-sweep-6","finished","-","jacobh0830","","2021-07-13T18:43:45.000Z","201","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","32","3","5","8","0.4949285387992859","0.49469515681266785","0.7921649349800693","0.7599033725253364","0.7586282424356207","0.8288038833623902","0.7532393336296082","0.4949285387992859","0.768829882144928","0.7900829315185547"
"toasty-sweep-8","finished","-","jacobh0830","","2021-07-13T18:50:28.000Z","203","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","32","5","5","8","0.49039071798324585","0.491665780544281","0.7919303281362124","0.759223960594108","0.757227957458753","0.8299661573171982","0.7560023069381714","0.49039071798324585","0.7648990154266357","0.8049412369728088"
"zesty-sweep-105","finished","-","jacobh0830","","2021-07-14T01:14:20.000Z","242","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","32","3","3","8","0.4930996298789978","0.4989632666110992","0.7918464995231398","0.7569781267103253","0.7510886231217418","0.8372816463268724","0.7509527206420898","0.4930996298789978","0.7482790946960449","0.8263648748397827"
"peach-sweep-76","finished","-","jacobh0830","","2021-07-13T23:11:33.000Z","257","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","128","5","5","6","0.4786625802516937","0.472701758146286","0.7916568386292415","0.7666220016230396","0.7805056310421581","0.8031313027723652","0.7651486396789551","0.4786742925643921","0.7818490266799927","0.7963026762008667"
"volcanic-sweep-99","finished","-","jacobh0830","","2021-07-14T00:49:06.000Z","286","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","256","5","3","7","0.47755298018455505","0.47026464343070984","0.7915260781252623","0.7656217562798422","0.7776238538162148","0.8059344340751375","0.7588605284690857","0.49716201424598694","0.8005167245864868","0.7494816780090332"
"tough-sweep-147","finished","-","jacobh0830","","2021-07-14T04:18:03.000Z","249","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","32","5","3","8","0.49423301219940186","0.4957404136657715","0.7914075379919363","0.7588276369675581","0.7573258356763511","0.8287013297781424","0.753620445728302","0.49423301219940186","0.762545108795166","0.8033863306045532"
"lively-sweep-149","finished","-","jacobh0830","","2021-07-14T04:26:21.000Z","247","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","64","3","3","7","0.485822856426239","0.4850655496120453","0.7912300607355004","0.7638666087908355","0.7728413572802243","0.8105151608382046","0.7534298896789551","0.48856064677238464","0.7810962796211243","0.768140971660614"
"happy-sweep-92","finished","-","jacobh0830","","2021-07-14T00:18:20.000Z","245","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","64","5","5","8","0.48570308089256287","0.48544347286224365","0.7911730545876887","0.7624700398210882","0.7686752426088919","0.8150275185451065","0.7602896094322205","0.48570308089256287","0.7597650289535522","0.8267104625701904"
"feasible-sweep-48","finished","-","jacobh0830","","2021-07-13T21:20:44.000Z","221","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","32","5","5","7","0.4960803091526031","0.4975561499595642","0.7909186214126588","0.7591107252722366","0.7593017770089636","0.8252828769698834","0.7517149448394775","0.4961915910243988","0.7431977987289429","0.8400138020515442"
"likely-sweep-167","finished","-","jacobh0830","","2021-07-14T05:46:15.000Z","242","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","32","5","3","8","0.49697619676589966","0.500714898109436","0.7905496032707939","0.7553928322041256","0.7496628662498468","0.836153556900147","0.7526676654815674","0.49697619676589966","0.7356762886047363","0.8607463836669922"
"dashing-sweep-85","finished","-","jacobh0830","","2021-07-13T23:50:33.000Z","233","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","32","3","3","8","0.4933353066444397","0.49652907252311707","0.7901429534948758","0.7592428331477532","0.7615423642820903","0.8209756264314771","0.7475228905677795","0.4933353066444397","0.7524131536483765","0.8080511689186096"
"youthful-sweep-3","finished","-","jacobh0830","","2021-07-13T18:33:45.000Z","198","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","8","5","3","7","0.5092307329177856","0.5149677395820618","0.7887404984706701","0.7366901315416989","0.7079561825545679","0.8903360339110519","0.7418063879013062","0.5106436014175415","0.7695271372795105","0.7591568827629089"
"zany-sweep-75","finished","-","jacobh0830","","2021-07-13T23:07:26.000Z","246","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","128","5","3","7","0.4823626577854157","0.4744129478931427","0.788691383104791","0.7644327854001925","0.7812321829828621","0.7962943971558473","0.7571455836296082","0.4854015111923218","0.781114399433136","0.7774706482887268"
"happy-sweep-144","finished","-","jacobh0830","","2021-07-14T04:05:25.000Z","245","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","8","5","5","8","0.5127030611038208","0.5164084434509277","0.7884633569739953","0.7466925849736729","0.7314676726028599","0.8550917854579018","0.7464748620986938","0.5127030611038208","0.7497205138206482","0.8109882473945618"
"scarlet-sweep-84","finished","-","jacobh0830","","2021-07-13T23:46:42.000Z","230","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","8","5","5","8","0.5131497383117676","0.5177992582321167","0.7881420983143479","0.7395587596957744","0.715312804793089","0.8774826513519981","0.7404725551605225","0.5131497383117676","0.74910569190979","0.7959571480751038"
"wandering-sweep-143","finished","-","jacobh0830","","2021-07-14T04:01:10.000Z","254","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","8","5","3","8","0.512220025062561","0.5181879997253418","0.7881268242961499","0.7410874365410384","0.7188010592146037","0.8722524185553618","0.7439024448394775","0.512220025062561","0.7636054158210754","0.7757428884506226"
"glowing-sweep-4","finished","-","jacobh0830","","2021-07-13T18:37:04.000Z","198","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","8","5","5","7","0.5099775195121765","0.5143952965736389","0.7879652566554828","0.744767584501859","0.7277650670450926","0.8590230061873996","0.7388529181480408","0.5119568705558777","0.7240111827850342","0.8507256507873535"
"honest-sweep-107","finished","-","jacobh0830","","2021-07-14T01:22:36.000Z","245","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","32","5","3","8","0.494282990694046","0.4989074170589447","0.7878827921112617","0.7576386660879083","0.7622487136054205","0.8153009947697673","0.7560975551605225","0.494282990694046","0.7581573724746704","0.818935751914978"
"gallant-sweep-151","finished","-","jacobh0830","","2021-07-14T04:34:38.000Z","250","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","64","5","3","6","0.4881516396999359","0.48635756969451904","0.7875943000838223","0.7608847453148886","0.7727736289765438","0.8029945646600348","0.7525724172592163","0.4934987425804138","0.7338414192199707","0.8650656342506409"
"graceful-sweep-78","finished","-","jacobh0830","","2021-07-13T23:20:25.000Z","271","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","256","3","5","5","0.4732619822025299","0.465789258480072","0.7875797328198341","0.766829599713137","0.7922518159806295","0.7829624312036373","0.7689595818519592","0.47397440671920776","0.7897639274597168","0.7918106317520142"
"lilac-sweep-23","finished","-","jacobh0830","","2021-07-13T19:46:19.000Z","202","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","8","5","3","6","0.5179439187049866","0.5221385359764099","0.7867047181809721","0.7404646422707457","0.7200533772465291","0.8669538167025604","0.7344702482223511","0.5184227824211121","0.7649655938148499","0.7484450340270996"
"smart-sweep-123","finished","-","jacobh0830","","2021-07-14T02:33:27.000Z","239","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","8","5","3","7","0.5129749774932861","0.5169970393180847","0.7866878166725702","0.7385962594598675","0.715835201793722","0.8731070317574265","0.7416158318519592","0.5137481093406677","0.7388198971748352","0.822045624256134"
"charmed-sweep-104","finished","-","jacobh0830","","2021-07-14T01:10:20.000Z","239","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","8","5","5","7","0.5124739408493042","0.5210319757461548","0.78663463638349","0.741861211240493","0.7234384414541073","0.8619286910744197","0.7415205836296082","0.5124741792678833","0.7380399703979492","0.8236005306243896"
